*GROWTH ASPECTS OUTPUT FILE

*RUN   1        :  X304C 0 kg N/ha         
 MODEL          : MZCER020 - MAIZE     
 EXPERIMENT     : IBWA8301 MZ     IBWA8301MZ N X VAR WAPIO, IBSNAT EXP.1983-4   
 TREATMENT  1   :  X304C 0 kg N/ha         

@YEAR DOY   DAS   DAP  L#SD  GSTD  LAID  LWAD  SWAD  GWAD  RWAD  CWAD  G#AD  GWGD  HIAD  PWAD  P#AD  WSPD  WSGD  NSTD  EWSD  LN%D  SH%D  HIPD  PWDD  PWTD    SLAD  CHTD  CWID  RDPD  RL1D  RL2D  RL3D  RL4D  RL5D  RL6D  RL7D  RL8D  RL9D  RL10  CDAD  LDAD  SDAD
 1984 008    47    39  14.0     3  1.87  1390    15     0   404  1405     0   0.0 0.000     0     0 0.000 0.000 0.036 0.000  2.98  0.00  0.00     0     0   134.4  0.00  0.00  0.64  3.06  1.58  1.01  1.06  1.09  0.01  0.00  0.00  0.00  0.00     0     0     0
 1984 009    48    40  15.0     3  1.97  1491    19     0   472  1511     0   0.0 0.000     0     0 0.000 0.000 0.043 0.000  3.38  0.00  0.00     0     0   132.2  0.00  0.00  0.65  4.00  1.59  1.02  1.06  1.13  0.01  0.00  0.00  0.00  0.00     0     0     0
 1984 010    49    41  15.0     3  2.08  1598    26     0   482  1624     0   0.0 0.000     0     0 0.000 0.000 0.024 0.000  3.35  0.00  0.00     0     0   130.4  0.00  0.00  0.65  4.00  1.59  1.02  1.06  1.14  0.01  0.00  0.00  0.00  0.00     0     0     0
 1984 011    50    42  15.0     3  2.20  1707    36     0   512  1744     0   0.0 0.000     0     0 0.000 0.000 0.024 0.000  3.18  0.00  0.00     0     0   128.6  0.00  0.00  0.66  4.00  1.61  1.04  1.06  1.16  0.02  0.00  0.00  0.00  0.00     0     0     0
 1984 012    51    43  16.0     3  2.30  1813    49     0   544  1863     0   0.0 0.000     0     0 0.000 0.000 0.029 0.000  3.05  0.00  0.00     0     0   127.0  0.00  0.00  0.67  4.00  1.64  1.07  1.07  1.17  0.02  0.00  0.00  0.00  0.00     0     0     0
 1984 013    52    44  16.0     3  2.42  1929    68     0   558  1997     0   0.0 0.000     0     0 0.000 0.000 0.033 0.000  2.89  0.00  0.00     0     0   125.2  0.00  0.00  0.68  4.00  1.71  1.13  1.10  1.19  0.04  0.00  0.00  0.00  0.00     0     0     0
 1984 014    53    45  17.0     3  2.53  2047    93     0   569  2140     0   0.0 0.000     0     0 0.000 0.000 0.039 0.000  2.72  0.00  0.00     0     0   123.5  0.00  0.00  0.69  4.00  1.77  1.17  1.12  1.20  0.05  0.00  0.00  0.00  0.00     0     0     0
 1984 015    54    46  17.0     3  2.63  2159   122     0   582  2281     0   0.0 0.000     0     0 0.000 0.000 0.048 0.000  2.58  0.00  0.00     0     0   121.8  0.00  0.00  0.70  4.00  1.83  1.22  1.14  1.21  0.06  0.00  0.00  0.00  0.00     0     0     0
 1984 016    55    47  17.0     3  2.73  2279   161     0   596  2439     0   0.0 0.000     0     0 0.000 0.000 0.056 0.000  2.44  0.00  0.00     0     0   119.9  0.00  0.00  0.71  4.00  1.89  1.27  1.16  1.23  0.08  0.00  0.00  0.00  0.00     0     0     0
 1984 017    56    48  18.0     3  2.82  2387   203     0   601  2590     0   0.0 0.000     0     0 0.000 0.000 0.066 0.000  2.31  0.00  0.00     0     0   118.1  0.00  0.00  0.72  4.00  1.92  1.30  1.17  1.23  0.08  0.00  0.00  0.00  0.00     0     0     0
 1984 018    57    49  18.0     3  2.89  2479   246     0   606  2725     0   0.0 0.000     0     0 0.000 0.000 0.075 0.000  2.22  0.00  0.00     0     0   116.4  0.00  0.00  0.73  4.00  1.94  1.32  1.18  1.23  0.09  0.00  0.00  0.00  0.00     0     0     0
 1984 019    58    50  19.0     3  2.97  2595   311     0   625  2906     0   0.0 0.000     0     0 0.000 0.000 0.083 0.000  2.10  0.00  0.00     0     0   114.5  0.00  0.00  0.74  4.00  2.03  1.39  1.21  1.25  0.12  0.00  0.00  0.00  0.00     0     0     0
 1984 020    59    51  19.0     3  3.04  2703   380     0   670  3083     0   0.0 0.000     0     0 0.000 0.000 0.096 0.000  1.99  0.00  0.00     0     0   112.5  0.00  0.00  0.75  4.00  2.23  1.55  1.29  1.30  0.17  0.00  0.00  0.00  0.00     0     0     0
 1984 021    60    52  19.0     3  3.10  2804   453     0   716  3257     0   0.0 0.000     0     0 0.000 0.000 0.107 0.000  1.90  0.00  0.00     0     0   110.5  0.00  0.00  0.76  4.00  2.44  1.71  1.37  1.35  0.22  0.00  0.00  0.00  0.00     0     0     0
 1984 022    61    53  20.0     3  3.16  2910   541     0   750  3451     0   0.0 0.000     0     0 0.000 0.000 0.118 0.000  1.81  0.00  0.00     0     0   108.4  0.00  0.00  0.77  4.00  2.60  1.84  1.43  1.39  0.26  0.00  0.00  0.00  0.00     0     0     0
 1984 023    62    54  20.0     3  3.19  3004   629     0   789  3633     0   0.0 0.000     0     0 0.000 0.000 0.132 0.000  1.73  0.00  0.00     0     0   106.3  0.00  0.00  0.78  4.00  2.78  1.99  1.50  1.43  0.30  0.00  0.00  0.00  0.00     0     0     0
 1984 024    63    55  21.0     3  3.23  3102   732     0   808  3834     0   0.0 0.000     0     0 0.000 0.000 0.143 0.000  1.65  0.00  0.00     0     0   104.1  0.00  0.00  0.79  3.98  2.88  2.07  1.54  1.46  0.32  0.00  0.00  0.00  0.00     0     0     0
 1984 025    64    56  21.0     3  3.25  3191   836     0   842  4027     0   0.0 0.000     0     0 0.000 0.000 0.157 0.000  1.58  0.00  0.00     0     0   101.9  0.00  0.00  0.81  3.96  3.07  2.22  1.61  1.50  0.35  0.00  0.00  0.00  0.00     0     0     0
 1984 026    65    57  21.0     3  3.26  3271   938     0   856  4209     0   0.0 0.000     0     0 0.000 0.000 0.169 0.000  1.53  0.00  0.00     0     0    99.6  0.00  0.00  0.81  4.00  3.13  2.27  1.64  1.52  0.36  0.00  0.00  0.00  0.00     0     0     0
 1984 027    66    58  22.0     3  3.25  3347  1047     0   875  4394     0   0.0 0.000     0     0 0.000 0.000 0.178 0.000  1.48  0.00  0.00     0     0    97.2  0.00  0.00  0.82  4.00  3.23  2.35  1.67  1.54  0.37  0.00  0.00  0.00  0.00     0     0     0
 1984 028    67    59  22.0     3  3.25  3420  1158     0   893  4578     0   0.0 0.000     0     0 0.000 0.000 0.187 0.000  1.43  0.00  0.00     0     0    94.9  0.00  0.00  0.83  4.00  3.32  2.43  1.71  1.56  0.38  0.00  0.00  0.00  0.00     0     0     0
 1984 029    68    60  23.0     3  3.24  3495  1283     0   902  4778     0   0.0 0.000     0     0 0.000 0.000 0.196 0.000  1.38  0.00  0.00     0     0    92.6  0.00  0.00  0.84  4.00  3.37  2.47  1.73  1.57  0.38  0.00  0.00  0.00  0.00     0     0     0
 1984 030    69    61  23.0     3  3.22  3566  1411     0   935  4977     0   0.0 0.000     0     0 0.000 0.000 0.215 0.000  1.34  0.00  0.00     0     0    90.2  0.00  0.00  0.85  4.00  3.54  2.60  1.79  1.61  0.40  0.00  0.00  0.00  0.00     0     0     0
 1984 031    70    62  23.0     3  3.17  3612  1502     0   938  5115     0   0.0 0.000     0     0 0.000 0.000 0.243 0.000  1.31  0.00  0.00     0     0    87.9  0.00  0.00  0.86  4.00  3.56  2.62  1.80  1.61  0.40  0.00  0.00  0.00  0.00     0     0     0
 1984 032    71    63  24.0     3  3.13  3662  1605     0   942  5267     0   0.0 0.000     0     0 0.000 0.000 0.252 0.000  1.28  0.00  0.00     0     0    85.5  0.00  0.00  0.87  4.00  3.58  2.64  1.80  1.61  0.40  0.00  0.00  0.00  0.00     0     0     0
 1984 033    72    64  24.0     3  3.09  3712  1715     0   947  5428     0   0.0 0.000     0     0 0.000 0.000 0.266 0.000  1.26  0.00  0.00     0     0    83.3  0.00  0.00  0.88  4.00  3.61  2.66  1.81  1.62  0.40  0.00  0.00  0.00  0.00     0     0     0
 1984 034    73    65  24.0     3  3.04  3750  1803     0   949  5553     0   0.0 0.000     0     0 0.000 0.000 0.281 0.000  1.24  0.00  0.00     0     0    81.0  0.00  0.00  0.88  4.00  3.63  2.68  1.82  1.62  0.40  0.00  0.00  0.00  0.00     0     0     0
 1984 035    74    66  25.0     3  3.03  3836  1841     0   952  5677     0   0.0 0.000     0     0 0.000 0.000 0.285 0.000  1.22  0.00  0.00     0     0    78.9  0.00  0.00  0.89  4.00  3.64  2.69  1.82  1.62  0.40  0.00  0.00  0.00  0.00     0     0     0
 1984 036    75    67  25.0     3  3.00  3900  1901     0   954  5801     0   0.0 0.000     0     0 0.000 0.000 0.287 0.000  1.20  0.00  0.00     0     0    76.9  0.00  0.00  0.90  4.00  3.66  2.70  1.83  1.62  0.40  0.00  0.00  0.00  0.00     0     0     0
 1984 037    76    68  25.0     3  2.97  3965  1986     0   976  5950     0   0.0 0.000     0     0 0.000 0.000 0.287 0.000  1.18  0.00  0.00     0     0    74.9  0.00  0.00  0.90  4.00  3.77  2.80  1.87  1.65  0.41  0.00  0.00  0.00  0.00     0     0     0
 1984 038    77    69  26.0     3  2.94  4022  2077     0   979  6099     0   0.0 0.000     0     0 0.000 0.000 0.289 0.000  1.16  0.00  0.00     0     0    73.0  0.00  0.00  0.91  4.00  3.79  2.81  1.88  1.65  0.41  0.00  0.00  0.00  0.00     0     0     0
 1984 039    78    70  26.0     3  2.90  4071  2168     0  1034  6239     0   0.0 0.000     0     0 0.000 0.000 0.292 0.000  1.14  0.00  0.00     0     0    71.1  0.00  0.00  0.91  4.00  4.00  3.03  1.98  1.72  0.44  0.00  0.00  0.00  0.00     0     0     0
 1984 040    79    71  27.0     3  2.85  4115  2259     0  1097  6374     0   0.0 0.000     0     0 0.000 0.000 0.292 0.000  1.12  0.00  0.00     0     0    69.3  0.00  0.00  0.92  4.00  4.00  3.28  2.11  1.80  0.47  0.00  0.00  0.00  0.00     0     0     0
 1984 041    80    72  27.0     3  2.81  4160  2359     0  1142  6519     0   0.0 0.000     0     0 0.000 0.000 0.290 0.000  1.10  0.00  0.00     0     0    67.5  0.00  0.00  0.92  4.00  4.00  3.46  2.19  1.85  0.49  0.00  0.00  0.00  0.00     0     0     0
 1984 042    81    73  27.0     3  2.76  4200  2458     0  1188  6659     0   0.0 0.000     0     0 0.000 0.000 0.287 0.000  1.23  0.00  0.00     0     0    65.8  0.00  0.00  0.93  4.00  4.00  3.46  2.19  1.85  0.49  0.00  0.00  0.00  0.00     0     0     0
 1984 043    82    74  28.0     3  2.74  4246  2579     0  1239  6825     0   0.0 0.000     0     0 0.000 0.000 0.180 0.000  1.27  0.00  0.00     0     0    64.6  0.00  0.00  0.93  4.00  4.00  3.46  2.19  1.85  0.49  0.00  0.00  0.00  0.00     0     0     0
 1984 044    83    75  28.0     3  2.73  4292  2703     0  1248  6995     0   0.0 0.000     0     0 0.000 0.000 0.164 0.000  1.26  0.00  0.00     0     0    63.5  0.00  0.00  0.94  4.00  4.00  3.45  2.18  1.84  0.49  0.00  0.00  0.00  0.00     0     0     0
 1984 045    84    76  29.0     3  2.71  4336  2833     0  1291  7170     0   0.0 0.000     0     0 0.000 0.000 0.162 0.000  1.25  0.00  0.00     0     0    62.5  0.00  0.00  0.94  4.00  4.00  3.53  2.21  1.86  0.50  0.00  0.00  0.00  0.00     0     0     0
 1984 046    85    77  29.0     3  2.69  4380  2966     0  1308  7346     0   0.0 0.000     0     0 0.000 0.000 0.164 0.000  1.22  0.00  0.00     0     0    61.5  0.00  0.00  0.95  4.00  4.00  3.60  2.25  1.88  0.51  0.00  0.00  0.00  0.00     0     0     0
 1984 047    86    78  29.0     3  2.67  4420  3091     0  1376  7511     0   0.0 0.000     0     0 0.000 0.000 0.167 0.000  1.20  0.00  0.00     0     0    60.5  0.00  0.00  0.95  4.00  4.00  3.88  2.38  1.97  0.54  0.00  0.00  0.00  0.00     0     0     0
 1984 048    87    79  30.0     3  2.65  4456  3210     0  1426  7666     0   0.0 0.000     0     0 0.000 0.000 0.171 0.000  1.18  0.00  0.00     0     0    59.4  0.00  0.00  0.95  4.00  4.00  4.00  2.48  2.03  0.57  0.00  0.00  0.00  0.00     0     0     0
 1984 049    88    80  30.0     3  2.62  4490  3328     0  1477  7818     0   0.0 0.000     0     0 0.000 0.000 0.174 0.000  1.17  0.00  0.00     0     0    58.3  0.00  0.00  0.96  4.00  4.00  4.00  2.58  2.10  0.59  0.00  0.00  0.00  0.00     0     0     0
 1984 050    89    81  30.0     4  2.56  4448  2818     0  1523  7935     0   0.0 0.000   670     0 0.000 0.000 0.177 0.000  1.26  0.00  0.08     0   670    57.6  0.00  0.00  0.96  4.00  4.00  4.00  2.67  2.16  0.61  0.00  0.00  0.00  0.00     0     0     0
 1984 051    90    82  30.0     4  2.52  4402  2864     0  1554  8050     0   0.0 0.000   785     0 0.000 0.000 0.142 0.000  1.26  0.00  0.10     0   785    57.1  0.00  0.00  0.97  4.00  4.00  4.00  2.73  2.19  0.63  0.00  0.00  0.00  0.00     0     0     0
 1984 052    91    83  30.0     4  2.47  4353  2913     0  1596  8175     0   0.0 0.000   909     0 0.000 0.000 0.137 0.000  1.27  0.00  0.11     0   909    56.8  0.00  0.00  0.97  4.00  4.00  4.00  2.82  2.25  0.65  0.01  0.00  0.00  0.00     0     0     0
 1984 053    92    84  30.0     4  2.43  4302  2964     0  1661  8300     0   0.0 0.000  1035     0 0.000 0.000 0.131 0.000  1.27  0.00  0.12     0  1035    56.5  0.00  0.00  0.98  4.00  4.00  4.00  2.95  2.33  0.68  0.01  0.00  0.00  0.00     0     0     0
 1984 054    93    85  30.0     4  2.39  4247  3012     0  1678  8414     0   0.0 0.000  1155     0 0.000 0.000 0.127 0.000  1.28  0.00  0.14     0  1155    56.4  0.00  0.00  0.98  3.98  4.00  4.00  2.99  2.36  0.69  0.01  0.00  0.00  0.00     0     0     0
 1984 055    94    86  30.0     4  2.36  4189  3066     0  1712  8546     0   0.0 0.000  1291     0 0.000 0.000 0.121 0.000  1.28  0.00  0.15     0  1291    56.3  0.00  0.00  0.98  4.00  4.00  4.00  3.05  2.40  0.71  0.01  0.00  0.00  0.00     0     0     0
 1984 056    95    87  30.0     4  2.32  4128  3121     0  1743  8678     0   0.0 0.000  1429     0 0.000 0.000 0.116 0.000  1.29  0.00  0.16     0  1429    56.3  0.00  0.00  0.99  4.00  4.00  4.00  3.12  2.44  0.73  0.01  0.00  0.00  0.00     0     0     0
 1984 057    96    88  30.0     4  2.29  4064  3178     0  1773  8811     0   0.0 0.000  1570     0 0.000 0.000 0.111 0.000  1.29  0.00  0.18     0  1570    56.4  0.00  0.00  0.99  4.00  4.00  4.00  3.18  2.48  0.74  0.01  0.00  0.00  0.00     0     0     0
 1984 058    97    89  30.0     4  2.26  3996  3236     0  1821  8947     0   0.0 0.000  1715     0 0.000 0.000 0.105 0.000  1.29  0.00  0.19     0  1715    56.6  0.00  0.00  1.00  4.00  4.00  4.00  3.27  2.54  0.76  0.01  0.00  0.00  0.00     0     0     0
 1984 059    98    90  30.0     4  2.23  3926  3292     0  1855  9074     0   0.0 0.000  1856     0 0.000 0.000 0.100 0.000  1.30  0.00  0.20     0  1856    56.9  0.00  0.00  1.00  4.00  4.00  4.00  3.34  2.58  0.78  0.02  0.00  0.00  0.00     0     0     0
 1984 060    99    91  30.0     4  2.21  3852  3339     0  1854  9163     0   0.0 0.000  1973     0 0.000 0.000 0.095 0.000  1.31  0.00  0.22     0  1973    57.3  0.00  0.00  1.01  4.00  4.00  4.00  3.34  2.58  0.78  0.02  0.00  0.00  0.00     0     0     0
 1984 061   100    92  30.0     4  2.18  3775  3397     0  1892  9291     0   0.0 0.000  2119     0 0.000 0.000 0.089 0.000  1.32  0.00  0.23     0  2119    57.8  0.00  0.00  1.01  4.00  4.00  4.00  3.41  2.63  0.80  0.02  0.00  0.00  0.00     0     0     0
 1984 062   101    93  30.0     5  2.14  3771  3397   122  1910  9409  1650   7.4 0.013  2241     6 0.000 0.000 0.155 0.000  1.30  5.44  0.24     0  2241    56.7  0.00  0.00  1.01  4.00  4.00  4.00  3.45  2.65  0.81  0.02  0.00  0.00  0.00     0     0     0
 1984 063   102    94  30.0     5  2.10  3767  3397   221  1934  9504  1650  13.4 0.023  2340     6 0.000 0.000 0.158 0.000  1.29  9.44  0.25     0  2340    55.7  0.00  0.00  1.02  4.00  4.00  4.00  3.49  2.68  0.82  0.02  0.00  0.00  0.00     0     0     0
 1984 064   103    95  30.0     5  2.06  3764  3397   320  1957  9600  1650  19.4 0.033  2439     6 0.000 0.000 0.157 0.000  1.28 13.12  0.25     0  2439    54.6  0.00  0.00  1.02  4.00  4.00  4.00  3.54  2.71  0.83  0.02  0.00  0.00  0.00     0     0     0
 1984 065   104    96  30.0     5  2.02  3760  3397   419  1998  9695  1650  25.4 0.043  2538     6 0.000 0.000 0.156 0.000  1.27 16.51  0.26     0  2538    53.6  0.00  0.00  1.03  4.00  4.00  4.00  3.62  2.76  0.85  0.02  0.00  0.00  0.00     0     0     0
 1984 066   105    97  30.0     5  1.98  3756  3397   518  2038  9790  1650  31.4 0.053  2637     6 0.000 0.000 0.155 0.000  1.26 19.64  0.27     0  2637    52.6  0.00  0.00  1.03  3.98  4.00  4.00  3.71  2.82  0.87  0.03  0.00  0.00  0.00     0     0     0
 1984 067   106    98  30.0     5  1.94  3752  3397   617  2083  9885  1650  37.4 0.062  2736     6 0.000 0.000 0.153 0.000  1.24 22.55  0.28     0  2736    51.7  0.00  0.00  1.03  3.96  4.00  4.00  3.82  2.89  0.90  0.03  0.00  0.00  0.00     0     0     0
 1984 068   107    99  30.0     5  1.90  3749  3397   716  2111  9981  1650  43.4 0.072  2835     6 0.000 0.000 0.152 0.000  1.23 25.26  0.28     0  2835    50.7  0.00  0.00  1.04  3.94  4.00  4.00  3.88  2.93  0.91  0.03  0.00  0.00  0.00     0     0     0
 1984 069   108   100  30.0     5  1.87  3745  3397   815  2142 10076  1650  49.4 0.081  2934     6 0.000 0.000 0.152 0.000  1.22 27.78  0.29     0  2934    49.8  0.00  0.00  1.04  4.00  4.00  4.00  3.94  2.97  0.93  0.03  0.00  0.00  0.00     0     0     0
 1984 070   109   101  30.0     5  1.83  3741  3397   914  2173 10171  1650  55.4 0.090  3033     6 0.000 0.000 0.150 0.000  1.20 30.14  0.30     0  3033    48.9  0.00  0.00  1.05  4.00  4.00  4.00  4.00  3.01  0.94  0.04  0.00  0.00  0.00     0     0     0
 1984 071   110   102  30.0     5  1.80  3737  3397  1013  2202 10266  1650  61.4 0.099  3132     6 0.000 0.000 0.149 0.000  1.19 32.35  0.31     0  3132    48.1  0.00  0.00  1.05  4.00  4.00  4.00  4.00  3.04  0.96  0.04  0.00  0.00  0.00     0     0     0
 1984 072   111   103  30.0     5  1.76  3734  3397  1112  2240 10362  1650  67.4 0.107  3231     6 0.000 0.000 0.148 0.000  1.17 34.42  0.31     0  3231    47.2  0.00  0.00  1.06  3.98  4.00  4.00  4.00  3.10  0.98  0.04  0.00  0.00  0.00     0     0     0
 1984 073   112   104  30.0     5  1.73  3730  3397  1211  2280 10457  1650  73.4 0.116  3330     6 0.000 0.000 0.148 0.000  1.16 36.37  0.32     0  3330    46.4  0.00  0.00  1.06  4.00  4.00  4.00  4.00  3.15  1.00  0.04  0.00  0.00  0.00     0     0     0
 1984 074   113   105  30.0     5  1.70  3726  3397  1310  2297 10552  1650  79.4 0.124  3429     6 0.000 0.000 0.147 0.000  1.15 38.21  0.32     0  3429    45.6  0.00  0.00  1.07  4.00  4.00  4.00  4.00  3.17  1.01  0.05  0.00  0.00  0.00     0     0     0
 1984 075   114   106  30.0     5  1.67  3723  3397  1409  2318 10648  1650  85.4 0.132  3528     6 0.000 0.000 0.147 0.000  1.13 39.94  0.33     0  3528    44.8  0.00  0.00  1.07  4.00  4.00  4.00  4.00  3.19  1.02  0.05  0.00  0.00  0.00     0     0     0
 1984 076   115   107  30.0     5  1.64  3719  3397  1508  2335 10743  1650  91.4 0.140  3627     6 0.000 0.000 0.147 0.000  1.12 41.58  0.34     0  3627    44.0  0.00  0.00  1.08  4.00  4.00  4.00  4.00  3.22  1.03  0.05  0.00  0.00  0.00     0     0     0
 1984 077   116   108  30.0     5  1.61  3715  3397  1607  2352 10838  1650  97.4 0.148  3726     6 0.000 0.000 0.147 0.000  1.10 43.13  0.34     0  3726    43.3  0.00  0.00  1.08  4.00  4.00  4.00  4.00  3.24  1.04  0.05  0.00  0.00  0.00     0     0     0
 1984 078   117   109  30.0     5  1.58  3711  3397  1706  2368 10934  1650 103.4 0.156  3825     6 0.000 0.000 0.146 0.000  1.09 44.61  0.35     0  3825    42.5  0.00  0.00  1.09  4.00  4.00  4.00  4.00  3.26  1.04  0.05  0.00  0.00  0.00     0     0     0
 1984 079   118   110  30.0     5  1.55  3708  3397  1805  2379 11029  1650 109.4 0.164  3924     6 0.000 0.000 0.146 0.000  1.08 46.00  0.36     0  3924    41.8  0.00  0.00  1.09  4.00  4.00  4.00  4.00  3.27  1.05  0.05  0.00  0.00  0.00     0     0     0
 1984 080   119   111  30.0     5  1.52  3704  3397  1904  2395 11124  1650 115.4 0.171  4023     6 0.000 0.000 0.146 0.000  1.06 47.33  0.36     0  4023    41.1  0.00  0.00  1.10  4.00  4.00  4.00  4.00  3.29  1.06  0.06  0.00  0.00  0.00     0     0     0
 1984 081   120   112  30.0     5  1.49  3700  3397  2003  2425 11219  1650 121.4 0.179  4122     6 0.000 0.000 0.146 0.000  1.05 48.60  0.37     0  4122    40.3  0.00  0.00  1.10  3.98  4.00  4.00  4.00  3.33  1.08  0.06  0.00  0.00  0.00     0     0     0
 1984 082   121   113  30.0     5  1.47  3697  3397  2102  2452 11315  1650 127.4 0.186  4221     6 0.000 0.000 0.146 0.000  1.03 49.80  0.37     0  4221    39.6  0.00  0.00  1.10  4.00  4.00  4.00  4.00  3.37  1.09  0.06  0.00  0.00  0.00     0     0     0
 1984 083   122   114  30.0     5  1.44  3693  3397  2201  2475 11410  1650 133.4 0.193  4320     6 0.000 0.000 0.147 0.000  1.02 50.95  0.38     0  4320    39.0  0.00  0.00  1.10  4.00  4.00  4.00  4.00  3.39  1.10  0.07  0.00  0.00  0.00     0     0     0
 1984 084   123   115  30.0     5  1.41  3689  3397  2300  2497 11505  1650 139.4 0.200  4419     6 0.000 0.000 0.147 0.000  1.00 52.05  0.38     0  4419    38.3  0.00  0.00  1.10  4.00  4.00  4.00  4.00  3.42  1.11  0.07  0.00  0.00  0.00     0     0     0
 1984 085   124   116  30.0     5  1.39  3685  3397  2399  2519 11601  1650 145.4 0.207  4518     6 0.000 0.000 0.148 0.000  0.99 53.10  0.39     0  4518    37.6  0.00  0.00  1.10  4.00  4.00  4.00  4.00  3.45  1.12  0.07  0.00  0.00  0.00     0     0     0
 1984 086   125   117  30.0     5  1.36  3682  3397  2498  2546 11696  1650 151.4 0.214  4617     6 0.000 0.000 0.149 0.000  0.97 54.11  0.39     0  4617    36.9  0.00  0.00  1.10  4.00  4.00  4.00  4.00  3.48  1.13  0.08  0.00  0.00  0.00     0     0     0
 1984 087   126   118  30.0     5  1.33  3678  3397  2597  2572 11791  1650 157.4 0.220  4716     6 0.000 0.000 0.150 0.000  0.96 55.07  0.40     0  4716    36.3  0.00  0.00  1.10  4.00  4.00  4.00  4.00  3.51  1.15  0.08  0.00  0.00  0.00     0     0     0
 1984 088   127   119  30.0     5  1.31  3674  3397  2696  2584 11887  1650 163.4 0.227  4815     6 0.000 0.000 0.150 0.000  0.94 56.00  0.41     0  4815    35.6  0.00  0.00  1.10  4.00  4.00  4.00  4.00  3.53  1.15  0.08  0.00  0.00  0.00     0     0     0
 1984 089   128   120  30.0     5  1.28  3671  3397  2795  2597 11982  1650 169.4 0.233  4914     6 0.000 0.000 0.152 0.000  0.93 56.88  0.41     0  4914    35.0  0.00  0.00  1.10  4.00  4.00  4.00  4.00  3.54  1.16  0.08  0.00  0.00  0.00     0     0     0
 1984 090   129   121  30.0     5  1.26  3667  3397  2894  2615 12078  1650 175.4 0.240  5013     6 0.000 0.000 0.153 0.000  0.92 57.74  0.42     0  5013    34.4  0.00  0.00  1.10  4.00  4.00  4.00  4.00  3.57  1.17  0.08  0.00  0.00  0.00     0     0     0
 1984 091   130   122  30.0     5  1.24  3663  3397  2993  2633 12173  1650 181.4 0.246  5112     6 0.000 0.000 0.154 0.000  0.90 58.55  0.42     0  5112    33.7  0.00  0.00  1.10  4.00  4.00  4.00  4.00  3.59  1.17  0.09  0.00  0.00  0.00     0     0     0
 1984 092   131   123  30.0     5  1.21  3660  3397  3092  2649 12268  1650 187.4 0.252  5211     6 0.000 0.000 0.156 0.000  0.89 59.34  0.42     0  5211    33.1  0.00  0.00  1.10  3.98  4.00  4.00  4.00  3.61  1.18  0.09  0.00  0.00  0.00     0     0     0
 1984 093   132   124  30.0     5  1.19  3656  3397  3191  2653 12364  1650 193.4 0.258  5310     6 0.000 0.000 0.158 0.000  0.87 60.10  0.43     0  5310    32.5  0.00  0.00  1.10  3.96  4.00  4.00  4.00  3.62  1.19  0.09  0.00  0.00  0.00     0     0     0
 1984 094   133   125  30.0     5  1.16  3652  3397  3291  2669 12459  1650 199.4 0.264  5409     6 0.000 0.000 0.161 0.000  0.86 60.83  0.43     0  5409    31.9  0.00  0.00  1.10  3.94  4.00  4.00  4.00  3.64  1.20  0.09  0.00  0.00  0.00     0     0     0
 1984 095   134   126  30.0     5  1.14  3649  3397  3390  2680 12554  1650 205.4 0.270  5508     6 0.000 0.000 0.164 0.000  0.84 61.53  0.44     0  5508    31.3  0.00  0.00  1.10  3.92  4.00  4.00  4.00  3.66  1.21  0.09  0.00  0.00  0.00     0     0     0
 1984 096   135   127  30.0     5  1.12  3645  3397  3489  2694 12650  1650 211.4 0.276  5607     6 0.000 0.291 0.166 0.000  0.83 62.21  0.44     0  5607    30.6  0.00  0.00  1.10  3.90  4.00  4.00  4.00  3.68  1.21  0.09  0.00  0.00  0.00     0     0     0
 1984 097   136   128  30.0     5  1.09  3641  3397  3588  2696 12745  1650 217.4 0.281  5706     6 0.000 0.294 0.170 0.000  0.81 62.87  0.45     0  5706    30.0  0.00  0.00  1.10  3.88  4.00  4.00  4.00  3.69  1.22  0.10  0.00  0.00  0.00     0     0     0
 1984 098   137   129  30.0     5  1.07  3638  3397  3687  2698 12840  1650 223.4 0.287  5805     6 0.000 0.024 0.174 0.000  0.80 63.50  0.45     0  5805    29.4  0.00  0.00  1.10  4.00  4.00  4.00  4.00  3.68  1.22  0.10  0.00  0.00  0.00     0     0     0
 1984 099   138   130  30.0     5  1.05  3634  3397  3786  2699 12936  1650 229.4 0.293  5904     6 0.000 0.000 0.176 0.000  0.78 64.11  0.46     0  5904    28.8  0.00  0.00  1.10  4.00  4.00  4.00  4.00  3.68  1.22  0.10  0.00  0.00  0.00     0     0     0
 1984 100   139   131  30.0     5  1.02  3631  3397  3885  2709 13031  1650 235.4 0.298  6003     6 0.000 0.000 0.179 0.000  0.77 64.71  0.46     0  6003    28.2  0.00  0.00  1.10  3.98  4.00  4.00  4.00  3.70  1.22  0.10  0.00  0.00  0.00     0     0     0
 1984 101   140   132  30.0     5  1.00  3627  3397  3984  2707 13127  1650 241.4 0.303  6102     6 0.000 0.000 0.183 0.000  0.75 65.28  0.46     0  6102    27.5  0.00  0.00  1.10  3.96  4.00  4.00  4.00  3.70  1.22  0.10  0.00  0.00  0.00     0     0     0
 1984 102   141   133  30.0     5  0.98  3623  3397  4058  2712 13197  1650 245.9 0.307  6177     6 0.450 0.634 0.187 0.000  0.74 65.70  0.47     0  6177    26.9  0.00  0.00  1.10  4.00  4.00  4.00  4.00  3.70  1.22  0.10  0.00  0.00  0.00     0     0     0
