*GROWTH ASPECTS OUTPUT FILE

*RUN   1        :  DRYLAND - 0 KG N/HA     
 MODEL          : CRGRO020 - BAHIA     
 EXPERIMENT     : ALTH5601 G0     ALTH5601G0 BAHIA ON GREENVILLE FINE SANDY LOAM
 TREATMENT  1   :  DRYLAND - 0 KG N/HA     

@YEAR DOY   DAS   DAP  L#SD  GSTD  LAID  LWAD  SWAD  GWAD  RWAD  CWAD  G#AD   GWGD  HIAD  PWAD  P#AD  WSPD  WSGD  NSTD  LN%D  SH%D  HIPD  PWDD  PWTD  SLAD  CHTD  CWID  NWAD  RDPD  RL1D  RL2D  RL3D  RL4D  RL5D  RL6D  RL7D  RL8D  RL9D  RL10   CDAD   LDAD   SDAD
 1958 099   791   760   3.6     0  0.04    23    24     0  1493    47     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.0  0.35 -0.01   0.0  1.89  0.18  1.22  0.09  0.08  0.08  0.08  0.08  0.08  0.08  0.08  19843  10246   9597
 1958 106   798   767   3.8     0  0.04    23    24     0  1461    47     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.0  0.36 -0.01   0.0  1.89  0.17  1.19  0.09  0.08  0.07  0.08  0.08  0.08  0.08  0.08  19843  10246   9597
 1958 113   805   774   4.2     0  0.04    23    24     0  1416    47     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.37  0.01   0.0  1.89  0.16  1.15  0.08  0.07  0.07  0.07  0.08  0.07  0.07  0.08  19843  10246   9597
 1958 120   812   781   4.6     0  0.04    23    24     0  1359    47     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.39  0.03   0.0  1.89  0.15  1.11  0.08  0.07  0.07  0.07  0.07  0.07  0.07  0.07  19843  10246   9597
 1958 127   819   788   5.0     0  0.04    23    24     0  1304    47     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.41  0.05   0.0  1.89  0.14  1.06  0.08  0.07  0.07  0.07  0.07  0.07  0.07  0.07  19843  10246   9597
 1958 134   826   795   5.3     0  0.04    23    24     0  1264    47     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.43  0.06   0.0  1.89  0.13  1.03  0.07  0.07  0.06  0.07  0.07  0.07  0.07  0.07  19843  10246   9597
 1958 141   833   802   5.7     0  0.04    23    24     0  1211    47     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.45  0.09   0.0  1.89  0.11  0.99  0.07  0.06  0.06  0.06  0.06  0.06  0.06  0.06  19843  10246   9597
 1958 148   840   809   6.2     0  0.04    23    24     0  1155    47     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.47  0.10   0.0  1.89  0.10  0.94  0.07  0.06  0.06  0.06  0.06  0.06  0.06  0.06  19843  10246   9597
 1958 155   847   816   1.5     0  0.01     5     5     0  1096     9     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.27 -0.14   0.0  1.89  0.10  0.89  0.06  0.06  0.06  0.06  0.06  0.06  0.06  0.06  19881  10265   9616
 1958 162   854   823   2.1     0  0.01     5     5     0  1036     9     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.30 -0.11   0.0  1.89  0.09  0.84  0.06  0.05  0.05  0.05  0.05  0.05  0.05  0.05  19881  10265   9616
 1958 169   861   830   2.7     0  0.01     5     5     0   977     9     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.32 -0.08   0.0  1.89  0.08  0.80  0.06  0.05  0.05  0.05  0.05  0.05  0.05  0.05  19881  10265   9616
 1958 176   868   837   3.2     0  0.01     5     5     0   926     9     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.35 -0.05   0.0  1.89  0.08  0.76  0.05  0.05  0.05  0.05  0.05  0.05  0.05  0.05  19881  10265   9616
 1958 183   875   844   0.8     0  0.00     1     1     0   883     2     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.28 -0.13   0.0  1.89  0.08  0.72  0.05  0.05  0.04  0.05  0.05  0.05  0.05  0.05  19888  10268   9620
 1958 190   882   851   1.3     0  0.00     1     1     0   835     2     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.30 -0.11   0.0  1.89  0.07  0.68  0.05  0.04  0.04  0.04  0.04  0.04  0.04  0.04  19888  10268   9620
 1958 197   889   858   1.9     0  0.00     1     1     0   791     2     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.32 -0.08   0.0  1.89  0.07  0.65  0.05  0.04  0.04  0.04  0.04  0.04  0.04  0.04  19888  10268   9620
 1958 204   896   865   2.5     0  0.00     1     1     0   745     2     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.35 -0.05   0.0  1.89  0.06  0.61  0.04  0.04  0.04  0.04  0.04  0.04  0.04  0.04  19888  10268   9620
 1958 211   903   872   3.1     0  0.00     1     1     0   703     2     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.39 -0.02   0.0  1.89  0.06  0.57  0.04  0.04  0.04  0.04  0.04  0.04  0.04  0.04  19888  10268   9620
 1958 218   910   879   1.1     0  0.00     0     0     0   663     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.31 -0.10   0.0  1.89  0.06  0.54  0.04  0.03  0.03  0.03  0.04  0.04  0.03  0.04  19890  10269   9621
 1958 225   917   886   1.6     0  0.00     0     0     0   625     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.33 -0.07   0.0  1.89  0.05  0.51  0.04  0.03  0.03  0.03  0.03  0.03  0.03  0.03  19890  10269   9621
 1958 232   924   893   2.2     0  0.00     0     0     0   591     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.36 -0.04   0.0  1.89  0.05  0.48  0.03  0.03  0.03  0.03  0.03  0.03  0.03  0.03  19890  10269   9621
 1958 239   931   900   2.7     0  0.00     0     0     0   559     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.39 -0.01   0.0  1.89  0.05  0.46  0.03  0.03  0.03  0.03  0.03  0.03  0.03  0.03  19890  10269   9621
 1958 246   938   907   0.8     0  0.00     0     0     0   532     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.32 -0.09   0.0  1.89  0.05  0.43  0.03  0.03  0.03  0.03  0.03  0.03  0.03  0.03  19890  10269   9621
 1958 253   945   914   1.3     0  0.00     0     0     0   506     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.34 -0.06   0.0  1.89  0.04  0.41  0.03  0.03  0.03  0.03  0.03  0.03  0.03  0.03  19890  10269   9621
 1958 260   952   921   1.7     0  0.00     0     0     0   483     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.36 -0.04   0.0  1.89  0.04  0.39  0.03  0.03  0.02  0.03  0.03  0.03  0.03  0.03  19890  10269   9621
 1958 267   959   928   2.3     0  0.00     0     0     0   458     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.38 -0.01   0.0  1.89  0.04  0.37  0.03  0.02  0.02  0.02  0.02  0.02  0.02  0.02  19890  10269   9621
 1958 274   966   935   0.5     0  0.00     0     0     0   437     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.40  0.01   0.0  1.89  0.04  0.36  0.03  0.02  0.02  0.02  0.02  0.02  0.02  0.02  19890  10269   9621
 1958 281   973   942   0.8     0  0.00     0     0     0   425     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.33 -0.07   0.0  1.89  0.04  0.35  0.02  0.02  0.02  0.02  0.02  0.02  0.02  0.02  19890  10269   9621
 1958 288   980   949   1.1     0  0.00     0     0     0   412     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.34 -0.05   0.0  1.89  0.04  0.34  0.02  0.02  0.02  0.02  0.02  0.02  0.02  0.02  19890  10269   9621
 1958 295   987   956   1.5     0  0.00     0     0     0   399     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.35 -0.04   0.0  1.89  0.03  0.33  0.02  0.02  0.02  0.02  0.02  0.02  0.02  0.02  19890  10269   9621
 1958 302   994   963   1.7     0  0.00     0     0     0   390     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.36 -0.03   0.0  1.89  0.03  0.32  0.02  0.02  0.02  0.02  0.02  0.02  0.02  0.02  19890  10269   9621
 1958 309  1001   970   1.8     0  0.00     0     0     0   385     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.37 -0.03   0.0  1.89  0.03  0.31  0.02  0.02  0.02  0.02  0.02  0.02  0.02  0.02  19890  10269   9621
 1958 316  1008   977   2.0     0  0.00     0     0     0   379     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.37 -0.02   0.0  1.89  0.03  0.31  0.02  0.02  0.02  0.02  0.02  0.02  0.02  0.02  19890  10269   9621
 1958 323  1015   984   2.3     0  0.00     0     0     0   368     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.38 -0.01   0.0  1.89  0.03  0.30  0.02  0.02  0.02  0.02  0.02  0.02  0.02  0.02  19890  10269   9621
 1958 330  1022   991   2.4     0  0.00     0     0     0   362     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.39 -0.01   0.0  1.89  0.03  0.30  0.02  0.02  0.02  0.02  0.02  0.02  0.02  0.02  19890  10269   9621
 1958 337  1029   998   2.5     0  0.00     0     0     0   358     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.39  0.00   0.0  1.89  0.03  0.29  0.02  0.02  0.02  0.02  0.02  0.02  0.02  0.02  19890  10269   9621
 1958 344  1036  1005   2.6     0  0.00     0     0     0   356     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.39  0.00   0.0  1.89  0.03  0.29  0.02  0.02  0.02  0.02  0.02  0.02  0.02  0.02  19890  10269   9621
 1958 351  1043  1012   2.6     0  0.00     0     0     0   356     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.39  0.00   0.0  1.89  0.03  0.29  0.02  0.02  0.02  0.02  0.02  0.02  0.02  0.02  19890  10269   9621
 1958 358  1050  1019   2.7     0  0.00     0     0     0   354     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.39  0.00   0.0  1.89  0.03  0.29  0.02  0.02  0.02  0.02  0.02  0.02  0.02  0.02  19890  10269   9621
 1958 365  1057  1026   2.7     0  0.00     0     0     0   353     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.40  0.00   0.0  1.89  0.03  0.29  0.02  0.02  0.02  0.02  0.02  0.02  0.02  0.02  19890  10269   9621
 1959 007  1064  1033   2.7     0  0.00     0     0     0   351     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.40  0.01   0.0  1.89  0.03  0.29  0.02  0.02  0.02  0.02  0.02  0.02  0.02  0.02  19890  10269   9621
 1959 014  1071  1040   2.8     0  0.00     0     0     0   349     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.40  0.01   0.0  1.89  0.03  0.28  0.02  0.02  0.02  0.02  0.02  0.02  0.02  0.02  19890  10269   9621
 1959 021  1078  1047   2.9     0  0.00     0     0     0   347     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.40  0.01   0.0  1.89  0.03  0.28  0.02  0.02  0.02  0.02  0.02  0.02  0.02  0.02  19890  10269   9621
 1959 028  1085  1054   3.0     0  0.00     0     0     0   344     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.40  0.01   0.0  1.89  0.03  0.28  0.02  0.02  0.02  0.02  0.02  0.02  0.02  0.02  19890  10269   9621
 1959 035  1092  1061   3.0     0  0.00     0     0     0   341     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.41  0.02   0.0  1.89  0.03  0.28  0.02  0.02  0.02  0.02  0.02  0.02  0.02  0.02  19890  10269   9621
 1959 042  1099  1068   3.2     0  0.00     0     0     0   337     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.41  0.02   0.0  1.89  0.03  0.27  0.02  0.02  0.02  0.02  0.02  0.02  0.02  0.02  19890  10269   9621
 1959 049  1106  1075   3.3     0  0.00     0     0     0   333     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.42  0.03   0.0  1.89  0.03  0.27  0.02  0.02  0.02  0.02  0.02  0.02  0.02  0.02  19890  10269   9621
 1959 056  1113  1082   3.3     0  0.00     0     0     0   330     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.42  0.03   0.0  1.89  0.03  0.27  0.02  0.02  0.02  0.02  0.02  0.02  0.02  0.02  19890  10269   9621
 1959 063  1120  1089   3.4     0  0.00     0     0     0   328     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.42  0.03   0.0  1.89  0.03  0.27  0.02  0.02  0.02  0.02  0.02  0.02  0.02  0.02  19890  10269   9621
 1959 070  1127  1096   3.5     0  0.00     0     0     0   325     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.42  0.03   0.0  1.89  0.03  0.26  0.02  0.02  0.02  0.02  0.02  0.02  0.02  0.02  19890  10269   9621
 1959 077  1134  1103   3.6     0  0.00     0     0     0   321     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.43  0.04   0.0  1.89  0.03  0.26  0.02  0.02  0.02  0.02  0.02  0.02  0.02  0.02  19890  10269   9621
 1959 084  1141  1110   3.8     0  0.00     0     0     0   317     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.43  0.04   0.0  1.89  0.03  0.26  0.02  0.02  0.02  0.02  0.02  0.02  0.02  0.02  19890  10269   9621
 1959 091  1148  1117   3.9     0  0.00     0     0     0   311     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.44  0.05   0.0  1.89  0.03  0.25  0.02  0.02  0.02  0.02  0.02  0.02  0.02  0.02  19890  10269   9621
 1959 098  1155  1124   4.2     0  0.00     0     0     0   303     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.45  0.06   0.0  1.89  0.03  0.25  0.02  0.02  0.02  0.02  0.02  0.02  0.02  0.02  19890  10269   9621
 1959 105  1162  1131   4.5     0  0.00     0     0     0   294     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.46  0.08   0.0  1.89  0.03  0.24  0.02  0.02  0.01  0.02  0.02  0.02  0.02  0.02  19890  10269   9621
 1959 112  1169  1138   4.8     0  0.00     0     0     0   286     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.47  0.09   0.0  1.89  0.02  0.23  0.02  0.01  0.01  0.01  0.02  0.02  0.01  0.02  19890  10269   9621
 1959 119  1176  1145   5.1     0  0.00     0     0     0   278     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.49  0.10   0.0  1.89  0.02  0.23  0.02  0.01  0.01  0.01  0.01  0.01  0.01  0.01  19890  10269   9621
 1959 126  1183  1152   5.5     0  0.00     0     0     0   267     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.51  0.10   0.0  1.89  0.02  0.22  0.02  0.01  0.01  0.01  0.01  0.01  0.01  0.01  19890  10269   9621
 1959 133  1190  1159   5.9     0  0.00     0     0     0   255     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.53  0.10   0.0  1.89  0.02  0.21  0.01  0.01  0.01  0.01  0.01  0.01  0.01  0.01  19890  10269   9621
 1959 140  1197  1166   6.3     0  0.00     0     0     0   245     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.55  0.10   0.0  1.89  0.02  0.20  0.01  0.01  0.01  0.01  0.01  0.01  0.01  0.01  19890  10269   9621
 1959 147  1204  1173   6.8     0  0.00     0     0     0   233     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.58  0.10   0.0  1.89  0.02  0.19  0.01  0.01  0.01  0.01  0.01  0.01  0.01  0.01  19890  10269   9621
 1959 154  1211  1180   1.6     0  0.00     0     0     0   222     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.35 -0.18   0.0  1.89  0.02  0.18  0.01  0.01  0.01  0.01  0.01  0.01  0.01  0.01  19890  10269   9621
 1959 161  1218  1187   2.1     0  0.00     0     0     0   211     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.37 -0.16   0.0  1.89  0.02  0.17  0.01  0.01  0.01  0.01  0.01  0.01  0.01  0.01  19890  10269   9621
 1959 168  1225  1194   2.6     0  0.00     0     0     0   201     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.39 -0.13   0.0  1.89  0.02  0.16  0.01  0.01  0.01  0.01  0.01  0.01  0.01  0.01  19890  10269   9621
 1959 175  1232  1201   3.1     0  0.00     0     0     0   190     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.42 -0.10   0.0  1.89  0.02  0.16  0.01  0.01  0.01  0.01  0.01  0.01  0.01  0.01  19890  10269   9621
 1959 182  1239  1208   0.7     0  0.00     0     0     0   180     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.45 -0.07   0.0  1.89  0.02  0.15  0.01  0.01  0.01  0.01  0.01  0.01  0.01  0.01  19890  10269   9621
 1959 189  1246  1215   1.3     0  0.00     0     0     0   170     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.35 -0.18   0.0  1.89  0.01  0.14  0.01  0.01  0.01  0.01  0.01  0.01  0.01  0.01  19890  10269   9621
 1959 196  1253  1222   1.9     0  0.00     0     0     0   160     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.37 -0.15   0.0  1.89  0.01  0.13  0.01  0.01  0.01  0.01  0.01  0.01  0.01  0.01  19890  10269   9621
 1959 203  1260  1229   2.4     0  0.00     0     0     0   152     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.40 -0.12   0.0  1.89  0.01  0.12  0.01  0.01  0.01  0.01  0.01  0.01  0.01  0.01  19890  10269   9621
 1959 210  1267  1236   3.0     0  0.00     0     0     0   143     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.43 -0.09   0.0  1.89  0.01  0.12  0.01  0.01  0.01  0.01  0.01  0.01  0.01  0.01  19890  10269   9621
 1959 213  1270  1239   0.7     0  0.00     0     0     0   139     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.44 -0.08   0.0  1.89  0.01  0.11  0.01  0.01  0.01  0.01  0.01  0.01  0.01  0.01  19890  10269   9621
 1959 217  1274  1243   1.0     0  0.00     0     0     0   135     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.35 -0.17   0.0  1.89  0.01  0.11  0.01  0.01  0.01  0.01  0.01  0.01  0.01  0.01  19890  10269   9621
 1959 224  1281  1250   1.5     0  0.00     0     0     0   127     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.38 -0.15   0.0  1.89  0.01  0.10  0.01  0.01  0.01  0.01  0.01  0.01  0.01  0.01  19890  10269   9621
 1959 231  1288  1257   2.1     0  0.00     0     0     0   121     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.40 -0.12   0.0  1.89  0.01  0.10  0.01  0.01  0.01  0.01  0.01  0.01  0.01  0.01  19890  10269   9621
 1959 238  1295  1264   2.7     0  0.00     0     0     0   114     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.43 -0.09   0.0  1.89  0.01  0.09  0.01  0.01  0.01  0.01  0.01  0.01  0.01  0.01  19890  10269   9621
 1959 245  1302  1271   0.7     0  0.00     0     0     0   107     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.36 -0.17   0.0  1.89  0.01  0.09  0.01  0.01  0.01  0.01  0.01  0.01  0.01  0.01  19890  10269   9621
 1959 252  1309  1278   1.3     0  0.00     0     0     0   102     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.38 -0.14   0.0  1.89  0.01  0.08  0.01  0.01  0.01  0.01  0.01  0.01  0.01  0.01  19890  10269   9621
 1959 259  1316  1285   1.7     0  0.00     0     0     0    97     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.40 -0.12   0.0  1.89  0.01  0.08  0.01  0.01  0.00  0.01  0.01  0.01  0.01  0.01  19890  10269   9621
 1959 266  1323  1292   2.1     0  0.00     0     0     0    93     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.42 -0.10   0.0  1.89  0.01  0.08  0.01  0.00  0.00  0.00  0.00  0.00  0.00  0.00  19890  10269   9621
 1959 273  1330  1299   2.6     0  0.00     0     0     0    89     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.44 -0.08   0.0  1.89  0.01  0.07  0.01  0.00  0.00  0.00  0.00  0.00  0.00  0.00  19890  10269   9621
 1959 280  1337  1306   1.0     0  0.00     0     0     0    85     0     0    0.0 0.000     0     0 0.000 0.000 0.000  1.28  0.00  0.00     0     0 194.1  0.39 -0.13   0.0  1.89  0.01  0.07  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  19890  10269   9621

*RUN   3        :  DRYLAND - 336 KG N/HA   
 MODEL          : CRGRO020 - BAHIA     
 EXPERIMENT     : ALTH5601 G0     ALTH5601G0 BAHIA ON GREENVILLE FINE SANDY LOAM
 TREATMENT  3   :  DRYLAND - 336 KG N/HA   

@YEAR DOY   DAS   DAP  L#SD  GSTD  LAID  LWAD  SWAD  GWAD  RWAD  CWAD  G#AD   GWGD  HIAD  PWAD  P#AD  WSPD  WSGD  NSTD  LN%D  SH%D  HIPD  PWDD  PWTD  SLAD  CHTD  CWID  NWAD  RDPD  RL1D  RL2D  RL3D  RL4D  RL5D  RL6D  RL7D  RL8D  RL9D  RL10   CDAD   LDAD   SDAD
 1956 070    31     0   0.0     0  0.00     0     0     0     0     0     0    0.0 0.000     0     0 0.000 0.000 0.000  0.00  0.00  0.00     0     0  92.6  0.00  0.00   0.0  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00      0      0      0
 1956 074    35     4   0.0     0  0.00     0     0     0     0     0     0    0.0 0.000     0     0 0.000 0.000 0.000  0.00  0.00  0.00     0     0  92.6  0.00  0.00   0.0  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00      0      0      0
 1956 081    42    11   0.0     0  0.06    65    65     0    32   130     0    0.0 0.000     0     0 0.000 0.000 0.000  2.24  0.00  0.00     0     0  94.7  0.03  0.03   0.0  0.26  0.10  0.10  0.06  0.00  0.00  0.00  0.00  0.00  0.00  0.00      0      0      0
 1956 088    49    18   0.2     0  0.08    76    75     0    37   151     0    0.0 0.000     0     0 0.000 0.000 0.000  2.26  0.00  0.00     0     0 110.8  0.03  0.03   0.0  0.30  0.09  0.12  0.08  0.00  0.00  0.00  0.00  0.00  0.00  0.00      0      0      0
 1956 095    56    25   0.5     0  0.13    97    96     0    47   193     0    0.0 0.000     0     0 0.000 0.000 0.000  2.27  0.00  0.00     0     0 136.9  0.04  0.04   0.0  0.34  0.10  0.16  0.10  0.00  0.00  0.00  0.00  0.00  0.00  0.00      0      0      0
 1956 102    63    32   0.7     0  0.18   115   113     0    55   228     0    0.0 0.000     0     0 0.000 0.000 0.000  2.28  0.00  0.00     0     0 156.6  0.05  0.04   0.0  0.37  0.12  0.19  0.10  0.00  0.00  0.00  0.00  0.00  0.00  0.00      0      0      0
 1956 109    70    39   1.0     0  0.26   152   150     0    72   302     0    0.0 0.000     0     0 0.000 0.000 0.000  2.28  0.00  0.00     0     0 168.6  0.06  0.05   0.0  0.40  0.13  0.25  0.12  0.01  0.00  0.00  0.00  0.00  0.00  0.00      0      0      0
 1956 116    77    46   1.1     0  0.35   196   193     0    92   389     0    0.0 0.000     0     0 0.000 0.000 0.000  2.28  0.00  0.00     0     0 178.2  0.06  0.06   0.0  0.44  0.12  0.32  0.16  0.03  0.00  0.00  0.00  0.00  0.00  0.00      0      0      0
 1956 123    84    53   1.5     0  0.65   356   353     0   192   709     0    0.0 0.000     0     0 0.000 0.261 0.000  2.12  0.00  0.00     0     0 183.3  0.08  0.07   0.0  0.51  0.10  0.61  0.36  0.13  0.02  0.00  0.00  0.00  0.00  0.00      7      5      2
 1956 130    91    60   2.0     0  1.09   529   520     0   269  1050     0    0.0 0.000     0     0 0.000 0.000 0.000  2.24  0.00  0.00     0     0 205.4  0.09  0.09   0.0  0.59  0.31  0.78  0.45  0.18  0.05  0.00  0.00  0.00  0.00  0.00      7      5      2
 1956 137    98    67   2.4     0  1.83   925   913     0   493  1838     0    0.0 0.000     0     0 0.000 0.000 0.000  2.02  0.00  0.00     0     0 198.4  0.11  0.10   0.0  0.67  0.32  1.33  0.82  0.37  0.24  0.02  0.00  0.00  0.00  0.00     26     18      9
 1956 144   105    74   2.7     0  2.04  1119  1089     0   958  2208     0    0.0 0.000     0     0 0.253 0.502 0.000  1.92  0.00  0.00     0     0 182.0  0.12  0.10   0.0  0.76  0.29  2.02  1.58  0.78  0.65  0.16  0.00  0.00  0.00  0.00     47     32     16
 1956 151   112    81   3.2     0  2.87  1536  1448     0  1161  2983     0    0.0 0.000     0     0 0.000 0.000 0.000  1.82  0.00  0.00     0     0 187.1  0.14  0.10   0.0  0.89  0.62  2.30  1.83  0.92  0.80  0.29  0.00  0.00  0.00  0.00     74     50     25
