*GROWTH ASPECTS OUTPUT FILE

*RUN   1        :  IRRIGATED, COBB         
 MODEL          : CRGRO020 - SOYBEAN   
 EXPERIMENT     : UFGA8101 SB     UFGA8101SB COBB, VEG. & REPROD. STRESS 3I     
 TREATMENT  1   :  IRRIGATED, COBB         

@YEAR DOY   DAS   DAP  L#SD  GSTD  LAID  LWAD  SWAD  GWAD  RWAD  CWAD  G#AD   GWGD  HIAD  PWAD  P#AD  WSPD  WSGD  NSTD  LN%D  SH%D  HIPD  PWDD  PWTD  SLAD  CHTD  CWID  NWAD  RDPD  RL1D  RL2D  RL3D  RL4D  RL5D  RL6D  RL7D  RL8D  RL9D  RL10   CDAD   LDAD   SDAD
 1981 197    20    20   3.6     0  0.33    96    18     0    62   114     0    0.0 0.000     0     0 0.000 0.000 0.000  5.34  0.00  0.00     0     0 343.6  0.18  0.20   0.0  0.61  0.07  0.20  0.11  0.03  0.02  0.00  0.00  0.00  0.00  0.00      2      1      1
 1981 198    21    21   3.9     0  0.39   107    22     0    68   130     0    0.0 0.000     0     0 0.000 0.000 0.000  5.34  0.00  0.00     0     0 362.3  0.20  0.21   0.0  0.64  0.09  0.22  0.11  0.04  0.02  0.00  0.00  0.00  0.00  0.00      2      1      1
 1981 199    22    22   4.2     0  0.46   121    28     0    75   149     0    0.0 0.000     0     0 0.000 0.000 0.000  5.36  0.00  0.00     0     0 376.0  0.22  0.23   0.0  0.66  0.10  0.23  0.12  0.04  0.03  0.00  0.00  0.00  0.00  0.00      2      2      1
 1981 200    23    23   4.4     0  0.53   140    36     0    84   176     0    0.0 0.000     0     0 0.000 0.000 0.000  5.39  0.00  0.00     0     0 378.5  0.23  0.25   0.0  0.68  0.10  0.25  0.13  0.05  0.03  0.00  0.00  0.00  0.00  0.00      3      2      1
 1981 201    24    24   4.7     0  0.60   156    47     0    95   203     0    0.0 0.000     0     0 0.000 0.000 0.000  5.39  0.00  0.00     0     0 385.8  0.25  0.27   0.0  0.70  0.10  0.28  0.14  0.06  0.04  0.01  0.00  0.00  0.00  0.00      4      2      1
 1981 202    25    25   5.0     0  0.68   174    60     0   107   235     0    0.0 0.000     0     0 0.000 0.000 0.000  5.40  0.00  0.00     0     0 388.1  0.26  0.28   0.0  0.73  0.10  0.31  0.16  0.07  0.05  0.01  0.00  0.00  0.00  0.00      4      3      2
 1981 203    26    26   5.3     0  0.76   192    74     0   119   267     0    0.0 0.000     0     0 0.000 0.000 0.000  5.40  0.00  0.00     0     0 395.7  0.28  0.30   0.0  0.75  0.10  0.33  0.17  0.07  0.06  0.02  0.00  0.00  0.00  0.00      5      3      2
 1981 204    27    27   5.5     0  0.78   206    84     0   148   290     0    0.0 0.000     0     0 0.089 0.393 0.000  5.49  0.00  0.00     0     0 379.9  0.29  0.31   0.0  0.77  0.16  0.39  0.20  0.09  0.08  0.03  0.00  0.00  0.00  0.00      6      4      2
 1981 205    28    28   5.8     0  0.87   230   103     0   164   334     0    0.0 0.000     0     0 0.000 0.000 0.000  5.49  0.00  0.00     0     0 377.4  0.30  0.32   0.0  0.80  0.19  0.42  0.21  0.10  0.08  0.04  0.00  0.00  0.00  0.00      7      4      3
 1981 206    29    29   6.0     0  0.92   253   121     0   191   374     0    0.0 0.000     0     0 0.000 0.176 0.000  5.53  0.00  0.00     0     0 364.9  0.32  0.34   0.0  0.82  0.19  0.47  0.24  0.12  0.10  0.06  0.00  0.00  0.00  0.00      8      5      3
 1981 207    30    30   6.3     0  1.01   280   144     0   211   425     0    0.0 0.000     0     0 0.000 0.031 0.000  5.54  0.00  0.00     0     0 360.4  0.33  0.35   0.0  0.84  0.18  0.51  0.26  0.13  0.11  0.07  0.00  0.00  0.00  0.00      9      6      3
 1981 208    31    31   6.5     0  1.05   302   163     0   244   465     0    0.0 0.000     0     0 0.000 0.245 0.000  5.58  0.00  0.00     0     0 348.5  0.34  0.37   0.0  0.87  0.24  0.57  0.29  0.15  0.13  0.09  0.00  0.00  0.00  0.00     13      8      5
 1981 209    32    32   6.8     0  1.16   334   191     0   264   525     0    0.0 0.000     0     0 0.000 0.000 0.000  5.56  0.00  0.00     0     0 346.1  0.36  0.38   0.0  0.89  0.27  0.61  0.31  0.16  0.14  0.11  0.00  0.00  0.00  0.00     14      9      5
 1981 210    33    33   7.1     0  1.28   366   221     0   284   588     0    0.0 0.000     0     0 0.000 0.000 0.000  5.55  0.00  0.00     0     0 348.6  0.37  0.40   0.0  0.91  0.26  0.65  0.33  0.17  0.16  0.13  0.00  0.00  0.00  0.00     16     10      6
 1981 211    34    34   7.4     0  1.41   391   246     0   299   636     0    0.0 0.000     0     0 0.000 0.000 0.000  5.52  0.00  0.00     0     0 360.5  0.39  0.42   0.0  0.93  0.29  0.67  0.34  0.18  0.16  0.14  0.00  0.00  0.00  0.00     18     11      7
 1981 212    35    35   7.7     0  1.54   426   281     0   321   706     0    0.0 0.000     0     0 0.000 0.000 0.000  5.51  0.00  0.00     0     0 363.0  0.41  0.44   0.0  0.96  0.33  0.70  0.36  0.19  0.17  0.15  0.00  0.00  0.00  0.00     20     12      7
 1981 213    36    36   8.0     0  1.69   460   318     0   342   778     0    0.0 0.000     0     0 0.000 0.000 0.000  5.50  0.00  0.00     0     0 367.1  0.42  0.46   0.0  0.98  0.37  0.74  0.37  0.20  0.18  0.17  0.00  0.00  0.00  0.00     22     14      8
 1981 214    37    37   8.3     0  1.84   501   364     0   368   866     0    0.0 0.000     0     0 0.000 0.000 0.000  5.49  0.00  0.00     0     0 366.8  0.44  0.47   0.0  1.00  0.37  0.79  0.40  0.21  0.20  0.19  0.01  0.00  0.00  0.00     24     15      9
 1981 215    38    38   8.6     0  1.99   543   414     0   392   957     0    0.0 0.000     0     0 0.000 0.000 0.000  5.48  0.00  0.00     0     0 365.5  0.46  0.49   0.0  1.03  0.42  0.83  0.42  0.22  0.21  0.21  0.01  0.00  0.00  0.00     27     17     10
 1981 216    39    39   8.9     0  2.14   584   465     0   416  1049     0    0.0 0.000     0     0 0.000 0.000 0.000  5.46  0.00  0.00     0     0 365.8  0.48  0.51   0.0  1.05  0.46  0.86  0.43  0.23  0.22  0.22  0.01  0.00  0.00  0.00     30     19     11
 1981 217    40    40   9.2     0  2.30   632   527     0   443  1160     0    0.0 0.000     0     0 0.000 0.000 0.000  5.46  0.00  0.00     0     0 363.6  0.49  0.53   0.0  1.07  0.51  0.91  0.46  0.25  0.24  0.24  0.02  0.00  0.00  0.00     33     21     12
 1981 218    41    41   9.5     0  2.46   674   585     0   465  1258     0    0.0 0.000     0     0 0.000 0.000 0.000  5.44  0.00  0.00     0     0 364.3  0.51  0.55   0.0  1.09  0.55  0.94  0.47  0.26  0.25  0.25  0.02  0.00  0.00  0.00     36     23     13
 1981 219    42    42   9.8     0  2.63   724   656     0   491  1380     0    0.0 0.000     0     0 0.000 0.000 0.000  5.43  0.00  0.00     0     0 363.0  0.53  0.56   0.0  1.12  0.60  0.98  0.49  0.27  0.26  0.27  0.03  0.00  0.00  0.00     40     25     15
 1981 220    43    43  10.1     0  2.79   768   724     0   512  1492     0    0.0 0.000     0     0 0.000 0.000 0.000  5.42  0.00  0.00     0     0 363.1  0.54  0.58   0.0  1.14  0.60  1.02  0.51  0.28  0.27  0.29  0.03  0.00  0.00  0.00     44     28     16
 1981 221    44    44  10.4     0  2.96   814   796     0   533  1610     0    0.0 0.000     0     0 0.000 0.000 0.000  5.41  0.00  0.00     0     0 363.7  0.56  0.60   0.0  1.16  0.64  1.05  0.53  0.29  0.28  0.30  0.04  0.00  0.00  0.00     48     30     18
 1981 222    45    45  10.6     0  3.14   868   883     0   559  1751     0    0.0 0.000     0     0 0.000 0.000 0.000  5.40  0.00  0.00     0     0 361.5  0.58  0.62   0.0  1.19  0.66  1.09  0.55  0.30  0.29  0.32  0.04  0.00  0.00  0.00     52     33     19
 1981 223    46    46  10.9     0  3.30   911   954     0   577  1865     0    0.0 0.000     0     0 0.000 0.000 0.000  5.38  0.00  0.00     0     0 362.4  0.59  0.64   0.0  1.21  0.70  1.12  0.56  0.31  0.30  0.33  0.05  0.00  0.00  0.00     57     36     21
 1981 224    47    47  11.2     0  3.50   967  1044     0   604  2011     0    0.0 0.000     0     0 0.000 0.000 0.000  5.37  0.00  0.00     0     0 362.2  0.61  0.65   0.0  1.23  0.74  1.16  0.58  0.32  0.31  0.35  0.06  0.00  0.00  0.00     63     40     23
 1981 225    48    48  11.5     1  3.68  1011  1119     0   624  2131     0    0.0 0.000     0     0 0.000 0.000 0.000  5.35  0.00  0.00     0     0 364.3  0.63  0.67   0.0  1.25  0.78  1.19  0.59  0.33  0.32  0.36  0.06  0.00  0.00  0.00     68     43     25
 1981 226    49    49  11.8     1  3.87  1063  1205     0   646  2267     0    0.0 0.000     0     0 0.000 0.000 0.000  5.36  0.00  0.00     0     0 364.4  0.64  0.69   0.0  1.28  0.82  1.22  0.61  0.34  0.33  0.38  0.07  0.00  0.00  0.00     73     46     27
 1981 227    50    50  12.1     1  4.05  1114  1292     0   669  2406     0    0.0 0.000     0     0 0.000 0.000 0.000  5.35  0.00  0.00     0     0 363.4  0.66  0.70   0.0  1.30  0.86  1.25  0.63  0.35  0.34  0.39  0.07  0.00  0.00  0.00     77     49     28
 1981 228    51    51  12.4     1  4.21  1168  1384     0   694  2551     0    0.0 0.000     0     0 0.000 0.000 0.000  5.35  0.00  0.00     0     0 360.3  0.68  0.72   0.0  1.32  0.90  1.29  0.65  0.36  0.35  0.40  0.08  0.00  0.00  0.00     82     52     30
 1981 229    52    52  12.7     1  4.37  1220  1477     0   717  2697     0    0.0 0.000     0     0 0.000 0.000 0.000  5.34  0.00  0.00     0     0 358.0  0.69  0.74   0.0  1.34  0.95  1.32  0.66  0.37  0.37  0.42  0.09  0.01  0.00  0.00     87     55     32
 1981 230    53    53  13.0     1  4.53  1273  1572     0   740  2845     0    0.0 0.000     0     0 0.000 0.000 0.000  5.33  0.00  0.00     0     0 355.9  0.71  0.75   0.0  1.37  0.99  1.36  0.68  0.38  0.38  0.43  0.09  0.01  0.00  0.00     93     59     34
 1981 231    54    54  13.3     1  4.68  1319  1657     0   760  2976     0    0.0 0.000     0     0 0.000 0.000 0.000  5.32  0.00  0.00     0     0 354.9  0.73  0.76   0.0  1.39  1.02  1.39  0.69  0.39  0.38  0.45  0.10  0.01  0.00  0.00     99     63     36
 1981 232    55    55  13.6     1  4.79  1341  1709     0   768  3050     0    0.0 0.000     0     0 0.000 0.000 0.000  5.31  0.00  0.00     0     0 357.1  0.75  0.76   0.0  1.41  1.04  1.40  0.70  0.40  0.39  0.45  0.10  0.01  0.00  0.00    113     71     41
 1981 233    56    56  13.8     1  4.88  1358  1759     0   776  3117     0    0.0 0.000     0     0 0.000 0.000 0.000  5.31  0.00  0.00     0     0 359.0  0.78  0.76   0.0  1.44  1.05  1.41  0.70  0.40  0.39  0.46  0.10  0.01  0.00  0.00    133     84     49
 1981 234    57    57  14.1     1  5.00  1395  1834     0   791  3230     0    0.0 0.000     0     0 0.000 0.000 0.000  5.31  0.00  0.00     0     0 358.2  0.80  0.76   0.0  1.46  1.08  1.43  0.71  0.41  0.40  0.47  0.11  0.01  0.00  0.00    140     88     51
 1981 235    58    58  14.4     1  5.11  1434  1915     0   806  3349     0    0.0 0.000     0     0 0.000 0.000 0.000  5.30  0.00  0.00     0     0 356.1  0.82  0.76   0.0  1.48  1.11  1.45  0.72  0.41  0.40  0.47  0.11  0.02  0.00  0.00    147     93     54
 1981 236    59    59  14.7     1  5.21  1473  1997     0   822  3469     0    0.0 0.000     0     0 0.000 0.000 0.000  5.28  0.00  0.00     0     0 353.4  0.83  0.76   0.0  1.50  1.14  1.47  0.73  0.42  0.41  0.48  0.12  0.02  0.00  0.00    154     97     57
